filename,label,character,environment,art_style,long_description,short_description
chapter_9.rpy,show university_campus,None,University campus (daytime, students walking, lush greenery),Semi-realistic,"A university campus with daytime lighting, students walking, and lush greenery. Semi-realistic art style.","A university campus with [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_grateful,Amelia (18, fair skin, long brown hair, blue eyes, looking grateful, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking grateful in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking grateful in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_thoughtful,Amelia (18, fair skin, long brown hair, blue eyes, looking thoughtful, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking thoughtful in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking thoughtful in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_curious,Lucas (18, tan skin, short brown hair, green eyes, looking curious, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas looking curious in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking curious in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking determined in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking determined in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_supporting,Lucas (18, tan skin, short brown hair, green eyes, supporting, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas supporting someone in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] supporting someone in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_grateful,Amelia (18, fair skin, long brown hair, blue eyes, looking grateful, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking grateful in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking grateful in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_smiling,Lucas (18, tan skin, short brown hair, green eyes, smiling, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old boy named Lucas smiling in a dorm room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] smiling in a dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_hopeful,Amelia (18, fair skin, long brown hair, blue eyes, looking hopeful, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking hopeful in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking hopeful in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_pensive,Amelia (18, fair skin, long brown hair, blue eyes, looking pensive, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves),Semi-realistic,"An 18-year-old girl named Amelia looking pensive in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves. Semi-realistic art style.","A [character age]-year-old [character description] looking pensive in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_in_meeting_room,Amelia (18, fair skin, long brown hair, blue eyes, in a meeting room, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_nervous,Amelia (18, fair skin, long brown hair, blue eyes, looking nervous, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia looking nervous in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking nervous in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_reassuring,Lucas (18, tan skin, short brown hair, green eyes, looking reassuring, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old boy named Lucas looking reassuring in a meeting room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking reassuring in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_taking_deep_breath,Amelia (18, fair skin, long brown hair, blue eyes, taking a deep breath, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia taking a deep breath in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] taking a deep breath in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show students_entering_room,Group of students (various ages, ethnicities, and appearances, entering a meeting room),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"A group of students of various ages, ethnicities, and appearances entering a meeting room. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A group of students [group details] entering a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_welcoming_students,Amelia (18, fair skin, long brown hair, blue eyes, welcoming students, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia welcoming students in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] welcoming students in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_and_lucas_glance,Amelia (18, fair skin, long brown hair, blue eyes) and Lucas (18, tan skin, short brown hair, green eyes, exchanging a glance),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia and an 18-year-old boy named Lucas exchanging a glance in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. Lucas has tan skin, short brown hair, and green eyes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] and a [character age]-year-old [character description] exchanging a glance in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_starting_meeting,Amelia (18, fair skin, long brown hair, blue eyes, starting a meeting, looking nervous but determined, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia starting a meeting and looking nervous but determined in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] starting a meeting and looking nervous but determined in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_sharing_story,Amelia (18, fair skin, long brown hair, blue eyes, sharing her story, looking emotional, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia sharing her story and looking emotional in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] sharing her story and looking emotional in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show students_listening,Group of students (various ages, ethnicities, and appearances, listening intently),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"A group of students of various ages, ethnicities, and appearances listening intently in a meeting room. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A group of students [group details] listening intently in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_opening_discussion,Amelia (18, fair skin, long brown hair, blue eyes, opening a discussion, looking supportive, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia opening a discussion and looking supportive in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] opening a discussion and looking supportive in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show students_emotional,Group of students (various ages, ethnicities, and appearances, looking emotional, some with tears),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"A group of students of various ages, ethnicities, and appearances looking emotional in a meeting room. Some students have tears. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A group of students [group details] looking emotional in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_supporting,Lucas (18, tan skin, short brown hair, green eyes, looking supportive, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old boy named Lucas looking supportive in a meeting room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking supportive in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show students_sharing,Group of students (various ages, ethnicities, and appearances, sharing their stories),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"A group of students of various ages, ethnicities, and appearances sharing their stories in a meeting room. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A group of students [group details] sharing their stories in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_listening,Amelia (18, fair skin, long brown hair, blue eyes, listening intently, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia listening intently in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] listening intently in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_facilitating,Lucas (18, tan skin, short brown hair, green eyes, facilitating a meeting, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old boy named Lucas facilitating a meeting in a meeting room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] facilitating a meeting in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia looking determined in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking determined in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show students_applauding,Group of students (various ages, ethnicities, and appearances, applauding),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"A group of students of various ages, ethnicities, and appearances applauding in a meeting room. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A group of students [group details] applauding in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show students_thanking_amelia_and_lucas,Group of students (various ages, ethnicities, and appearances, thanking Amelia and Lucas),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"A group of students of various ages, ethnicities, and appearances thanking Amelia and Lucas in a meeting room. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A group of students [group details] thanking Amelia and Lucas in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_and_lucas_proud,Amelia (18, fair skin, long brown hair, blue eyes) and Lucas (18, tan skin, short brown hair, green eyes, looking proud),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia and an 18-year-old boy named Lucas looking proud in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. Lucas has tan skin, short brown hair, and green eyes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] and a [character age]-year-old [character description] looking proud in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_grateful,Amelia (18, fair skin, long brown hair, blue eyes, looking grateful, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia looking grateful in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking grateful in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show lucas_agreeing,Lucas (18, tan skin, short brown hair, green eyes, agreeing, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old boy named Lucas agreeing in a meeting room. Lucas has tan skin, short brown hair, and green eyes. He is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] agreeing in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia looking determined in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking determined in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_hopeful,Amelia (18, fair skin, long brown hair, blue eyes, looking hopeful, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia looking hopeful in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking hopeful in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_unsure,Amelia (18, fair skin, long brown hair, blue eyes, looking unsure, wearing casual clothes),Meeting room (bright, welcoming, chairs arranged in a circle),Semi-realistic,"An 18-year-old girl named Amelia looking unsure in a meeting room. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The meeting room is bright and welcoming, with chairs arranged in a circle. Semi-realistic art style.","A [character age]-year-old [character description] looking unsure in a meeting room. The meeting room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_in_dorm_room_night,Amelia (18, fair skin, long brown hair, blue eyes, in her dorm room at night, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_journaling,Amelia (18, fair skin, long brown hair, blue eyes, journaling, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia journaling in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] journaling in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_reading_email,Amelia (18, fair skin, long brown hair, blue eyes, reading an email, looking surprised, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia reading an email and looking surprised in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] reading an email and looking surprised in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show email_text,Text of an email,Email interface,Semi-realistic,"The text of an email displayed on an email interface. Semi-realistic art style.","The text of an email displayed on an email interface. [Artstyle] art style."
chapter_9.rpy,show amelia_touched,Amelia (18, fair skin, long brown hair, blue eyes, looking touched, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia looking touched in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] looking touched in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia looking determined in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] looking determined in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_confident,Amelia (18, fair skin, long brown hair, blue eyes, looking confident, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia looking confident in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] looking confident in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_hopeful,Amelia (18, fair skin, long brown hair, blue eyes, looking hopeful, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia looking hopeful in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] looking hopeful in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_looking_out_window,Amelia (18, fair skin, long brown hair, blue eyes, looking out the window, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia looking out the window in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] looking out the window in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
chapter_9.rpy,show amelia_smiling,Amelia (18, fair skin, long brown hair, blue eyes, smiling, wearing casual clothes),Dorm room (small, cozy, books and personal items on shelves, night lighting),Semi-realistic,"An 18-year-old girl named Amelia smiling in her dorm room at night. Amelia has fair skin, long brown hair, and blue eyes. She is wearing casual clothes. The dorm room is small and cozy, with books and personal items on shelves and night lighting. Semi-realistic art style.","A [character age]-year-old [character description] smiling in her dorm room at night. The dorm room is [environment details]. [Artstyle] art style."
