
file,show,character,environment,artstyle,description,prompt
chapter_11.rpy,show amelia_studying_in_dorm_room,Amelia (18, fair skin, long brown hair, blue eyes, studying in dorm room),Dorm room (messy, textbooks, notes, empty coffee cups),Semi-realistic,"An 18-year-old girl named Amelia studying in her dorm room. Amelia has fair skin, long brown hair, and blue eyes. The dorm room is messy, with textbooks, notes, and empty coffee cups. Semi-realistic art style.","A [character age]-year-old [character description] studying in her dorm room. The dorm room is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_at_calendar_stressed,Amelia (18, fair skin, long brown hair, blue eyes, looking stressed at calendar),Dorm room (calendar, deadlines, study sessions),Semi-realistic,"An 18-year-old girl named Amelia looking stressed at her calendar. Amelia has fair skin, long brown hair, and blue eyes. The dorm room has a calendar with deadlines and study sessions. Semi-realistic art style.","A [character age]-year-old [character description] looking stressed at her calendar. The dorm room is [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_touched_by_gift,Amelia (18, fair skin, long brown hair, blue eyes, touched by gift),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia touched by the gift. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] touched by the gift. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_hugging_friends,Amelia (18, fair skin, long brown hair, blue eyes, hugging friends),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia hugging her friends. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] hugging her friends. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_sitting_in_garden,Amelia (18, fair skin, long brown hair, blue eyes, sitting in garden),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia sitting in the garden. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] sitting in the garden. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_inward,Amelia (18, fair skin, long brown hair, blue eyes, looking inward),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking inward. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking inward. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_holding_talisman,Amelia (18, fair skin, long brown hair, blue eyes, holding talisman),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia holding a talisman. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] holding a talisman. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_serene_smile,Amelia (18, fair skin, long brown hair, blue eyes, serene smile),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia with a serene smile. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] with a serene smile. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_releasing_talisman,Amelia (18, fair skin, long brown hair, blue eyes, releasing talisman),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia releasing a talisman. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] releasing a talisman. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_at_peace,Amelia (18, fair skin, long brown hair, blue eyes, at peace),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia at peace. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] at peace. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_to_future,Amelia (18, fair skin, long brown hair, blue eyes, looking to future),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking to the future. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking to the future. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_thoughtful,Amelia (18, fair skin, long brown hair, blue eyes, thoughtful),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking thoughtful. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking thoughtful. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_remembering_challenges,Amelia (18, fair skin, long brown hair, blue eyes, remembering challenges),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia remembering challenges. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] remembering challenges. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_appreciating_growth,Amelia (18, fair skin, long brown hair, blue eyes, appreciating growth),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia appreciating her growth. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] appreciating her growth. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_determined_smile,Amelia (18, fair skin, long brown hair, blue eyes, determined smile),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia with a determined smile. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] with a determined smile. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_envisioning_future,Amelia (18, fair skin, long brown hair, blue eyes, envisioning future),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia envisioning the future. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] envisioning the future. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_pondering,Amelia (18, fair skin, long brown hair, blue eyes, pondering),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia pondering. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] pondering. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_resolute,Amelia (18, fair skin, long brown hair, blue eyes, resolute),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking resolute. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking resolute. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_grateful,Amelia (18, fair skin, long brown hair, blue eyes, feeling grateful),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia feeling grateful. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] feeling grateful. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_remembering_friends,Amelia (18, fair skin, long brown hair, blue eyes, remembering friends),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia remembering friends. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] remembering friends. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_thankful,Amelia (18, fair skin, long brown hair, blue eyes, feeling thankful),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia feeling thankful. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] feeling thankful. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_mourning,Amelia (18, fair skin, long brown hair, blue eyes, mourning Sarah),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia mourning Sarah. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] mourning Sarah. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_determined,Amelia (18, fair skin, long brown hair, blue eyes, looking determined),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking determined. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking determined. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show sarah_approaching_amelia,Sarah (18, fair skin, short red hair, approaching Amelia),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Sarah approaching Amelia. Sarah has fair skin and short red hair. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] approaching Amelia. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_hugging_sarah,Amelia (18, fair skin, long brown hair, blue eyes, hugging Sarah),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia hugging Sarah. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] hugging Sarah. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show sarah_smiling_at_amelia,Sarah (18, fair skin, short red hair, smiling at Amelia),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Sarah smiling at Amelia. Sarah has fair skin and short red hair. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] smiling at Amelia. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_feeling_nostalgic,Amelia (18, fair skin, long brown hair, blue eyes, feeling nostalgic),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia feeling nostalgic. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] feeling nostalgic. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show sarah_looking_proud,Sarah (18, fair skin, short red hair, looking proud),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Sarah looking proud. Sarah has fair skin and short red hair. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking proud. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show sarah_hugging_amelia,Sarah (18, fair skin, short red hair, hugging Amelia),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Sarah hugging Amelia. Sarah has fair skin and short red hair. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] hugging Amelia. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_outward,Amelia (18, fair skin, long brown hair, blue eyes, looking outward),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking outward. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking outward. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_pensive,Amelia (18, fair skin, long brown hair, blue eyes, looking pensive),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking pensive. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking pensive. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_determined_smile,Amelia (18, fair skin, long brown hair, blue eyes, determined smile),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia with a determined smile. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] with a determined smile. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_raising_fist,Amelia (18, fair skin, long brown hair, blue eyes, raising fist),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia raising her fist. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] raising her fist. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_looking_upward,Amelia (18, fair skin, long brown hair, blue eyes, looking upward),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia looking upward. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] looking upward. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_taking_in_view,Amelia (18, fair skin, long brown hair, blue eyes, taking in the view),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia taking in the view. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] taking in the view. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_journaling,Amelia (18, fair skin, long brown hair, blue eyes, journaling),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia journaling. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] journaling. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_closing_journal,Amelia (18, fair skin, long brown hair, blue eyes, closing journal),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia closing her journal. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] closing her journal. The gardens are [environment details]. [Artstyle] art style."
chapter_11.rpy,show amelia_smiling_content,Amelia (18, fair skin, long brown hair, blue eyes, smiling contentedly),University Gardens (quiet, secluded, blooming flowers),Semi-realistic,"An 18-year-old girl named Amelia smiling contentedly. Amelia has fair skin, long brown hair, and blue eyes. The gardens are quiet and secluded with blooming flowers. Semi-realistic art style.","A [character age]-year-old [character description] smiling contentedly. The gardens are [environment details]. [Artstyle] art style."
